ID_CLIENTE,DIAS_VENCIMIENTO,DIAS_PAGO_REAL,MONTO_CUOTA_MXN,MONTO_PAGADO_MXN
101415,-420,-425,793.81,793.81
101415,-450,-452,2583.49,2583.49
101415,-480,-479,657.42,657.42
101415,-510,-509,1879.75,1879.75
101415,-540,-530,1514.91,1514.91
101416,-30,-26,748.56,748.56
101416,-60,-58,655.04,327.52
101416,-90,-76,2251.34,1125.67
101416,-120,-116,811.31,811.31
101416,-150,-147,841.41,841.41
101416,-180,-182,1332.41,1332.41
101416,-210,-208,1629.88,1629.88
101416,-240,-226,2980.83,2980.83
101416,-270,-258,1901.94,1901.94
101416,-300,-293,1290.61,1290.61
101416,-330,-329,604.85,302.43
101416,-360,-359,859.88,859.88
101417,-30,-19,2990.29,2990.29
101417,-60,-48,1504.02,1504.02
101417,-90,-92,1681.51,1681.51
101417,-120,-125,2212.82,2212.82
101417,-150,-137,1436.79,1436.79
101417,-180,-180,2774.38,2774.38
101417,-210,-209,1740.22,1740.22
101418,-30,-33,509.05,509.05
101418,-60,-61,970.1,970.1
101418,-90,-86,2528.15,2528.15
101418,-120,-118,2246.06,2246.06
101418,-150,-154,2348.38,2348.38
101418,-180,-178,1123.16,1123.16
101418,-210,-211,2591.91,2591.91
101418,-240,-232,2365.72,1182.86
101418,-270,-269,1101.09,1101.09
101418,-300,-301,2254.07,2254.07
101418,-330,-334,1351.85,1351.85
101418,-360,-359,1615.64,1615.64
101418,-390,-380,1420.78,1420.78
101418,-420,-423,1904.97,1904.97
101418,-450,-437,2425.82,2425.82
101418,-480,-472,1678.97,1678.97
101418,-510,-514,2131.17,2131.17
101418,-540,-526,2312.35,2312.35
101418,-570,-572,2087.28,2087.28
101418,-600,-594,631.9,631.9
101418,-630,-632,1143.92,1143.92
101418,-660,-654,2904.21,2904.21
101419,-30,-29,1169.67,584.83
101419,-60,-62,2939.54,2939.54
101419,-90,-94,2916.25,2916.25
101419,-120,-122,982.75,982.75
101419,-150,-153,2476.32,1238.16
101419,-180,-184,1096.84,1096.84
101419,-210,-210,1480.19,1480.19
101419,-240,-244,518.09,518.09
101419,-270,-274,1175.59,1175.59
101420,-30,-21,2245.83,2245.83
101420,-60,-56,683.03,683.03
101420,-90,-95,1160.66,1160.66
101420,-120,-121,2903.26,2903.26
101420,-150,-152,976.82,976.82
101420,-180,-176,2611.76,2611.76
101420,-210,-208,1425.82,1425.82
101420,-240,-233,2506.2,2506.2
101420,-270,-273,1421.67,1421.67
101420,-300,-294,2726.58,2726.58
101420,-330,-322,592.38,592.38
101420,-360,-348,2196.77,2196.77
101420,-390,-380,624.89,624.89
101420,-420,-422,522.62,522.62
101420,-450,-455,946.4,946.4
101420,-480,-482,766.1,383.05
101420,-510,-498,1833.64,916.82
101420,-540,-537,2674.56,2674.56
101420,-570,-567,1014.64,1014.64
101420,-600,-590,1131.67,1131.67
101420,-630,-635,2526.73,2526.73
101420,-660,-662,2321.0,2321.0
101421,-30,-31,1217.43,1217.43
101421,-60,-61,2065.94,2065.94
101421,-90,-76,1225.93,1225.93
101421,-120,-108,2835.23,1417.61
101421,-150,-155,2751.72,2751.72
101421,-180,-174,1568.96,1568.96
101421,-210,-201,857.02,428.51
101422,-30,-29,2603.94,2603.94
101422,-60,-64,1630.57,1630.57
101422,-90,-92,2041.06,2041.06
101422,-120,-122,1420.35,1420.35
101422,-150,-149,2431.9,2431.9
101422,-180,-182,2166.08,2166.08
101423,-30,-34,1713.98,1713.98
101423,-60,-59,2827.5,2827.5
101423,-90,-93,1621.36,1621.36
101423,-120,-125,1431.46,715.73
101423,-150,-153,506.55,506.55
101423,-180,-185,659.51,659.51
101423,-210,-214,2575.58,2575.58
101423,-240,-240,1407.27,1407.27
101423,-270,-270,2936.4,2936.4
101423,-300,-300,2839.27,2839.27
101423,-330,-331,1351.83,1351.83
101423,-360,-360,2689.66,2689.66
101423,-390,-394,1210.01,1210.01
101423,-420,-424,2412.4,2412.4
101423,-450,-453,618.06,618.06
101423,-480,-482,1273.71,1273.71
101423,-510,-509,1745.63,1745.63
101423,-540,-543,1452.07,1452.07
101423,-570,-572,2102.43,2102.43
101423,-600,-600,2398.07,2398.07
101423,-630,-630,2120.08,2120.08
101423,-660,-665,2379.13,2379.13
101424,-30,-34,2888.63,2888.63
101424,-60,-59,2498.33,2498.33
101424,-90,-91,1867.52,1867.52
101424,-120,-121,2005.61,2005.61
101424,-150,-153,577.18,577.18
101424,-180,-182,2232.54,2232.54
101424,-210,-213,801.74,801.74
101424,-240,-239,2273.33,2273.33
101424,-270,-271,1845.04,1845.04
101424,-300,-299,2967.78,2967.78
101424,-330,-331,1520.42,760.21
101424,-360,-363,501.44,501.44
101424,-390,-394,1414.93,1414.93
101424,-420,-419,777.0,777.0
101424,-450,-450,1950.6,1950.6
101424,-480,-484,534.55,534.55
101424,-510,-513,1478.79,739.39
101424,-540,-545,662.45,662.45
101424,-570,-575,700.76,700.76
101424,-600,-605,2793.32,2793.32
101425,-30,-29,2261.99,2261.99
101425,-60,-63,2269.53,2269.53
101425,-90,-91,2233.89,2233.89
101425,-120,-124,2617.31,2617.31
101425,-150,-154,2038.04,2038.04
101425,-180,-182,1429.25,1429.25
101425,-210,-213,2133.5,2133.5
101425,-240,-245,2225.87,2225.87
101425,-270,-269,2493.87,2493.87
101425,-300,-300,1314.69,657.34
101425,-330,-331,2308.14,2308.14
101425,-360,-361,1702.49,1702.49
101425,-390,-395,1153.29,1153.29
101425,-420,-419,1022.82,1022.82
101425,-450,-453,1891.86,1891.86
101425,-480,-485,2937.03,2937.03
101425,-510,-514,829.01,829.01
101425,-540,-539,2279.47,2279.47
101425,-570,-569,896.75,896.75
101425,-600,-599,1427.14,1427.14
101425,-630,-629,1925.15,1925.15
101425,-660,-665,895.46,895.46
101425,-690,-690,2620.57,2620.57
101426,-30,-18,1649.04,1649.04
101426,-60,-50,1133.73,1133.73
101426,-90,-85,951.17,951.17
101426,-120,-109,734.93,734.93
101426,-150,-149,596.66,596.66
101426,-180,-181,1996.03,1996.03
101426,-210,-215,2100.86,1050.43
101426,-240,-237,903.15,903.15
101426,-270,-269,1441.93,1441.93
101427,-30,-21,1813.64,1813.64
101427,-60,-60,1370.55,1370.55
101427,-90,-82,2785.06,2785.06
101427,-120,-122,669.25,334.62
101427,-150,-153,984.01,984.01
101427,-180,-181,983.49,983.49
101427,-210,-206,2116.99,2116.99
101427,-240,-243,658.08,658.08
101427,-270,-259,2130.78,2130.78
101427,-300,-305,1653.08,1653.08
101427,-330,-327,2889.56,1444.78
101427,-360,-365,2290.36,2290.36
101427,-390,-395,575.17,287.58
101427,-420,-423,1530.88,1530.88
101427,-450,-442,2769.47,2769.47
101427,-480,-481,664.14,332.07
101427,-510,-509,2304.91,2304.91
101427,-540,-544,1588.33,1588.33
101427,-570,-575,2116.9,2116.9
101427,-600,-599,886.71,886.71
101427,-630,-633,2446.35,2446.35
101427,-660,-651,2968.06,2968.06
101428,-30,-22,1487.8,1487.8
101428,-60,-57,2254.85,2254.85
101428,-90,-89,2680.34,2680.34
101428,-120,-124,1263.57,1263.57
101428,-150,-139,1261.52,1261.52
101428,-180,-170,2333.85,2333.85
101428,-210,-214,2630.01,2630.01
101428,-240,-236,1863.51,931.75
101428,-270,-265,1183.01,1183.01
101428,-300,-305,1246.74,1246.74
101428,-330,-321,2412.59,2412.59
101428,-360,-347,2295.15,2295.15
101428,-390,-379,861.68,861.68
101428,-420,-411,2130.12,2130.12
101428,-450,-455,1311.04,1311.04
101428,-480,-471,1984.1,992.05
101428,-510,-499,1361.21,680.6
101428,-540,-540,1664.82,1664.82
101429,-30,-35,678.51,678.51
101429,-60,-55,1094.36,1094.36
101429,-90,-84,2670.73,2670.73
101429,-120,-119,2590.44,2590.44
101429,-150,-152,639.17,639.17
101429,-180,-174,1208.6,1208.6
101429,-210,-213,2253.67,2253.67
101429,-240,-243,2666.71,2666.71
101429,-270,-257,1107.51,1107.51
101429,-300,-287,731.3,731.3
101429,-330,-331,1131.12,1131.12
101429,-360,-353,640.48,640.48
101429,-390,-389,2442.93,1221.46
101429,-420,-422,1576.43,1576.43
101429,-450,-440,1278.58,1278.58
101429,-480,-472,2066.38,2066.38
101429,-510,-513,1462.99,1462.99
101429,-540,-526,1701.51,850.75
101429,-570,-573,1096.33,1096.33
101429,-600,-601,2498.51,2498.51
101429,-630,-631,714.75,357.37
101429,-660,-653,825.49,825.49
101430,-30,-26,1823.26,1823.26
101430,-60,-65,1731.83,865.92
101430,-90,-78,1338.93,1338.93
101430,-120,-106,2118.36,2118.36
101430,-150,-152,1596.55,1596.55
101430,-180,-168,2622.9,1311.45
101430,-210,-202,872.82,872.82
101430,-240,-228,2452.61,2452.61
101430,-270,-263,864.62,864.62
101430,-300,-303,1539.2,1539.2
101430,-330,-332,2963.07,1481.53
101430,-360,-359,2440.15,2440.15
101431,-30,-30,970.28,970.28
101431,-60,-65,2019.87,2019.87
101431,-90,-93,2686.04,2686.04
101431,-120,-119,1648.14,1648.14
101431,-150,-151,2999.12,2999.12
101431,-180,-179,1648.87,1648.87
101431,-210,-209,1321.7,1321.7
101431,-240,-244,2738.34,1369.17
101431,-270,-256,2152.02,1076.01
101431,-300,-299,1869.78,1869.78
101432,-30,-31,904.19,904.19
101432,-60,-61,860.83,860.83
101432,-90,-80,2089.16,1044.58
101432,-120,-107,588.44,588.44
101432,-150,-145,2454.83,1227.42
101432,-180,-182,1758.94,879.47
101432,-210,-199,2701.76,2701.76
101432,-240,-240,2450.31,2450.31
101432,-270,-260,2604.66,2604.66
101432,-300,-303,1959.21,1959.21
101432,-330,-334,1300.18,1300.18
101432,-360,-354,694.19,347.09
101432,-390,-383,2991.78,2991.78
101432,-420,-414,2247.27,2247.27
101432,-450,-449,871.79,435.89
101432,-480,-482,2319.45,2319.45
101432,-510,-512,1169.93,1169.93
101432,-540,-542,1291.74,1291.74
101432,-570,-567,1757.5,1757.5
101432,-600,-592,2335.74,2335.74
101432,-630,-629,918.4,918.4
101433,-30,-33,2420.35,1210.18
101433,-60,-49,881.25,881.25
101433,-90,-89,2750.93,2750.93
101433,-120,-123,1792.5,1792.5
101433,-150,-154,1953.93,1953.93
101433,-180,-171,2447.55,2447.55
101433,-210,-204,1172.01,1172.01
101433,-240,-244,1858.22,1858.22
101433,-270,-267,2493.33,1246.67
101433,-300,-305,2732.15,2732.15
101433,-330,-332,2049.47,2049.47
101433,-360,-359,631.59,631.59
101433,-390,-385,613.43,613.43
101433,-420,-420,832.33,832.33
101433,-450,-447,2827.82,2827.82
101433,-480,-481,1912.95,1912.95
101433,-510,-507,1870.06,1870.06
101433,-540,-526,2661.35,2661.35
101433,-570,-556,727.54,727.54
101433,-600,-599,1853.5,1853.5
101434,-30,-30,554.16,554.16
101434,-60,-59,1816.56,1816.56
101434,-90,-85,2471.65,2471.65
101434,-120,-109,1953.64,1953.64
101434,-150,-138,953.0,953.0
101434,-180,-181,1305.43,1305.43
101434,-210,-200,1971.53,1971.53
101434,-240,-242,1155.23,1155.23
101434,-270,-274,2238.69,2238.69
101434,-300,-292,2842.79,2842.79
101434,-330,-333,613.64,613.64
101434,-360,-358,2393.83,2393.83
101434,-390,-392,2977.25,2977.25
101434,-420,-415,519.21,519.21
101434,-450,-455,1719.93,1719.93
101434,-480,-468,1925.38,1925.38
101434,-510,-509,2350.33,2350.33
101434,-540,-537,2473.14,2473.14
101434,-570,-567,2456.7,2456.7
101434,-600,-599,1807.73,1807.73
101435,-30,-26,2359.22,2359.22
101435,-60,-52,509.82,509.82
101435,-90,-83,954.05,954.05
101435,-120,-118,1771.11,1771.11
101435,-150,-140,792.01,792.01
101435,-180,-182,2841.98,2841.98
101435,-210,-215,2213.37,2213.37
101435,-240,-237,701.35,701.35
101435,-270,-274,727.99,727.99
101435,-300,-299,1860.35,1860.35
101435,-330,-316,2461.79,2461.79
101435,-360,-365,1107.35,1107.35
101435,-390,-380,1286.68,1286.68
101435,-420,-407,1475.34,1475.34
101435,-450,-451,1867.69,1867.69
101435,-480,-482,1962.07,1962.07
101435,-510,-500,2596.27,2596.27
101436,-30,-31,857.19,857.19
101436,-60,-59,2997.04,2997.04
101436,-90,-93,2031.95,2031.95
101436,-120,-120,1349.06,1349.06
101436,-150,-154,512.99,512.99
101436,-180,-182,1468.35,1468.35
101436,-210,-215,980.84,980.84
101436,-240,-245,1668.95,1668.95
101437,-30,-29,2139.56,2139.56
101437,-60,-64,1605.9,1605.9
101437,-90,-83,2362.7,2362.7
101437,-120,-114,2108.45,2108.45
101437,-150,-153,2784.69,2784.69
101437,-180,-177,1297.34,1297.34
101437,-210,-205,2325.98,2325.98
101438,-30,-29,1666.71,1666.71
101438,-60,-63,1630.6,1630.6
101438,-90,-89,578.35,578.35
101438,-120,-124,1226.55,613.27
101438,-150,-153,2247.07,2247.07
101438,-180,-181,2029.71,2029.71
101438,-210,-209,2658.38,1329.19
101438,-240,-242,1536.98,1536.98
101438,-270,-274,1056.63,1056.63
101438,-300,-300,2144.13,2144.13
101438,-330,-330,2445.62,2445.62
101438,-360,-364,1329.63,1329.63
101438,-390,-389,2100.09,2100.09
101438,-420,-420,686.18,686.18
101438,-450,-451,1761.66,1761.66
101439,-30,-31,2046.48,1023.24
101439,-60,-64,1904.25,1904.25
101439,-90,-93,1450.15,1450.15
101439,-120,-121,1151.86,1151.86
101439,-150,-152,2061.32,2061.32
101439,-180,-179,2220.45,2220.45
101439,-210,-215,911.33,911.33
101439,-240,-240,2647.83,2647.83
101439,-270,-272,2045.21,2045.21
101439,-300,-304,2538.1,2538.1
101440,-30,-29,1078.41,1078.41
101440,-60,-48,1922.85,1922.85
101440,-90,-95,2174.62,2174.62
101440,-120,-124,1332.9,1332.9
101440,-150,-144,1546.76,1546.76
101440,-180,-171,674.07,674.07
101440,-210,-204,2686.34,1343.17
101441,-30,-33,1488.6,1488.6
101441,-60,-62,1892.71,1892.71
101441,-90,-95,806.07,403.03
101441,-120,-123,1160.91,1160.91
101441,-150,-151,2303.4,2303.4
101441,-180,-182,1653.71,1653.71
101441,-210,-215,2166.44,2166.44
101441,-240,-243,2310.63,2310.63
101441,-270,-273,1966.09,1966.09
101441,-300,-301,1748.08,1748.08
101441,-330,-334,2985.82,2985.82
101441,-360,-360,2672.81,2672.81
101441,-390,-392,685.84,685.84
101441,-420,-420,663.51,663.51
101441,-450,-451,1289.2,1289.2
101441,-480,-482,2361.98,2361.98
101442,-30,-29,1081.81,1081.81
101442,-60,-63,2383.78,1191.89
101442,-90,-95,2328.5,2328.5
101442,-120,-124,1775.14,1775.14
101442,-150,-149,2039.33,2039.33
101442,-180,-183,1942.0,1942.0
101442,-210,-213,1293.74,646.87
101442,-240,-242,996.38,996.38
101442,-270,-272,1732.83,866.41
101442,-300,-299,1608.95,1608.95
101443,-30,-32,1357.69,1357.69
101443,-60,-65,1812.88,1812.88
101443,-90,-89,2053.92,2053.92
101443,-120,-122,1832.44,916.22
101443,-150,-149,1490.35,745.18
101443,-180,-183,1607.7,1607.7
101443,-210,-212,1704.71,1704.71
101443,-240,-241,612.93,612.93
101444,-30,-29,1712.29,1712.29
101444,-60,-53,2011.88,2011.88
101444,-90,-92,753.83,376.92
101444,-120,-113,2670.59,2670.59
101444,-150,-143,1550.32,1550.32
101444,-180,-179,871.44,871.44
101444,-210,-206,1225.49,1225.49
101444,-240,-243,1615.13,807.57
101444,-270,-275,2871.69,2871.69
101444,-300,-303,601.75,601.75
101444,-330,-316,2614.35,2614.35
101445,-30,-33,2587.11,2587.11
101445,-60,-59,2201.68,2201.68
101445,-90,-93,1324.33,662.16
101445,-120,-124,2640.08,2640.08
101445,-150,-152,974.62,974.62
101445,-180,-181,1706.8,853.4
101445,-210,-211,1200.41,1200.41
101445,-240,-243,2932.82,2932.82
101445,-270,-269,1888.92,1888.92
101445,-300,-305,882.01,882.01
101445,-330,-333,2001.43,2001.43
101445,-360,-359,790.08,790.08
101445,-390,-389,2409.9,2409.9
101445,-420,-420,1487.84,1487.84
101445,-450,-449,2450.46,2450.46
101445,-480,-485,1328.42,1328.42
101445,-510,-509,2223.19,2223.19
101445,-540,-542,2998.0,2998.0
101445,-570,-573,1375.9,1375.9
101445,-600,-601,676.6,676.6
101445,-630,-634,1588.3,1588.3
101446,-30,-33,2275.88,2275.88
101446,-60,-61,2355.87,2355.87
101446,-90,-94,591.34,591.34
101446,-120,-122,1590.76,1590.76
101446,-150,-151,1944.99,1944.99
101446,-180,-180,2659.79,2659.79
101446,-210,-215,1230.75,1230.75
101446,-240,-239,1524.44,1524.44
101446,-270,-269,2973.88,1486.94
101446,-300,-304,961.74,961.74
101446,-330,-329,2932.5,2932.5
101446,-360,-362,2307.28,2307.28
101446,-390,-392,1263.29,1263.29
101446,-420,-425,776.02,776.02
101446,-450,-451,1933.36,1933.36
101447,-30,-31,1642.43,1642.43
101447,-60,-61,1843.82,1843.82
101447,-90,-93,2870.81,2870.81
101447,-120,-120,1919.0,1919.0
101447,-150,-153,2530.18,2530.18
101447,-180,-179,1260.92,1260.92
101447,-210,-215,2943.1,2943.1
101448,-30,-34,785.05,785.05
101448,-60,-64,1407.42,1407.42
101448,-90,-89,2999.73,2999.73
101448,-120,-122,770.16,770.16
101448,-150,-155,1488.65,1488.65
101448,-180,-182,1246.16,1246.16
101448,-210,-210,1713.29,1713.29
101449,-30,-31,1204.58,1204.58
101449,-60,-65,1285.99,1285.99
101449,-90,-93,1061.12,1061.12
101449,-120,-125,2152.76,2152.76
101449,-150,-150,1713.06,1713.06
101449,-180,-180,2660.58,2660.58
101449,-210,-214,1258.38,1258.38
101449,-240,-243,1261.52,1261.52
101449,-270,-272,2738.81,2738.81
101450,-30,-26,773.69,773.69
101450,-60,-65,2044.21,2044.21
101450,-90,-87,2058.1,2058.1
101450,-120,-119,1621.79,1621.79
101450,-150,-141,1626.31,1626.31
101450,-180,-172,1716.61,1716.61
101450,-210,-212,2207.24,2207.24
101450,-240,-227,2456.39,2456.39
101450,-270,-274,905.45,905.45
101450,-300,-303,1254.24,1254.24
101450,-330,-335,960.36,960.36
101450,-360,-363,680.79,680.79
101450,-390,-376,2015.31,1007.65
101450,-420,-417,777.11,777.11
101450,-450,-449,2423.35,2423.35
101450,-480,-483,2079.24,2079.24
101450,-510,-498,2154.65,2154.65
101450,-540,-541,1227.31,1227.31
101450,-570,-569,2709.57,2709.57
101450,-600,-601,1006.41,1006.41
101450,-630,-625,1926.99,1926.99
101451,-30,-35,2381.26,2381.26
101451,-60,-46,2117.66,2117.66
101451,-90,-83,2563.38,2563.38
101451,-120,-113,2412.48,2412.48
101451,-150,-148,1385.84,1385.84
101451,-180,-170,1627.62,1627.62
101451,-210,-203,1401.81,1401.81
101451,-240,-240,1427.13,1427.13
101451,-270,-270,2486.55,2486.55
101451,-300,-300,2399.03,2399.03
101451,-330,-332,2448.17,2448.17
101451,-360,-359,1896.76,948.38
101451,-390,-387,1408.0,1408.0
101451,-420,-413,2966.61,2966.61
101451,-450,-448,1993.61,1993.61
101451,-480,-479,1523.46,1523.46
101451,-510,-514,1466.96,1466.96
101451,-540,-541,1839.05,1839.05
101452,-30,-31,1818.69,1818.69
101452,-60,-47,1229.23,1229.23
101452,-90,-94,2037.86,2037.86
101452,-120,-117,1626.29,1626.29
101452,-150,-153,846.72,846.72
101452,-180,-168,2567.34,2567.34
101452,-210,-205,1013.25,1013.25
101452,-240,-228,2056.69,2056.69
101453,-30,-29,1442.81,1442.81
101453,-60,-49,2270.3,2270.3
101453,-90,-95,2539.61,2539.61
101453,-120,-109,897.75,897.75
101453,-150,-153,799.96,799.96
101453,-180,-166,916.98,916.98
101453,-210,-213,950.59,950.59
101453,-240,-228,1410.45,1410.45
101453,-270,-263,1297.7,1297.7
101453,-300,-301,2949.94,2949.94
101453,-330,-333,549.2,549.2
101453,-360,-358,2759.73,2759.73
101453,-390,-380,1015.26,1015.26
101453,-420,-420,2055.32,2055.32
101453,-450,-446,2415.87,2415.87
101453,-480,-475,548.16,548.16
101453,-510,-511,2426.35,2426.35
101453,-540,-541,1741.3,1741.3
101453,-570,-575,2712.15,2712.15
101453,-600,-601,1000.21,1000.21
101453,-630,-624,1875.64,1875.64
101453,-660,-665,728.87,728.87
101454,-30,-21,1071.76,1071.76
101454,-60,-46,637.1,637.1
101454,-90,-89,876.53,876.53
101454,-120,-121,2772.87,2772.87
101454,-150,-145,1247.46,1247.46
101454,-180,-174,2776.22,2776.22
101454,-210,-215,1033.64,1033.64
101455,-30,-31,1711.34,1711.34
101455,-60,-64,2642.16,2642.16
101455,-90,-91,774.62,774.62
101455,-120,-119,2787.18,1393.59
101455,-150,-151,1890.37,1890.37
101455,-180,-181,2745.77,2745.77
101455,-210,-214,1061.91,1061.91
101455,-240,-242,2215.45,1107.73
101455,-270,-269,2948.87,1474.43
101455,-300,-301,1799.98,1799.98
101455,-330,-333,1178.23,1178.23
101455,-360,-360,873.41,873.41
101455,-390,-391,2410.41,2410.41
101455,-420,-420,2015.78,1007.89
101455,-450,-453,2575.18,2575.18
101455,-480,-480,2945.53,2945.53
101456,-30,-35,1428.14,1428.14
101456,-60,-59,2254.26,2254.26
101456,-90,-90,1270.87,1270.87
101456,-120,-124,797.86,398.93
101456,-150,-153,1696.34,848.17
101456,-180,-181,1263.08,1263.08
101456,-210,-213,1112.76,1112.76
101456,-240,-244,1317.66,1317.66
101456,-270,-274,1721.26,1721.26
101456,-300,-300,609.77,609.77
101456,-330,-332,975.57,975.57
101456,-360,-360,668.29,668.29
101456,-390,-393,1961.77,1961.77
101456,-420,-420,2350.15,2350.15
101456,-450,-453,1011.79,505.89
101456,-480,-481,2143.06,2143.06
101456,-510,-511,2929.83,2929.83
101456,-540,-539,2711.17,2711.17
101456,-570,-569,1972.14,1972.14
101456,-600,-604,794.42,794.42
101456,-630,-629,2282.09,2282.09
101457,-30,-32,1159.67,1159.67
101457,-60,-51,2302.09,2302.09
101457,-90,-87,1256.56,1256.56
101457,-120,-124,814.49,407.25
101457,-150,-137,2593.5,2593.5
101457,-180,-176,1019.9,1019.9
101457,-210,-215,1886.79,943.4
101457,-240,-245,2410.35,1205.17
101457,-270,-259,1040.29,1040.29
101457,-300,-299,1707.91,1707.91
101457,-330,-323,1532.64,1532.64
101457,-360,-346,2323.7,2323.7
101457,-390,-394,1170.68,1170.68
101457,-420,-420,2973.86,2973.86
101458,-30,-35,1685.29,1685.29
101458,-60,-59,1732.21,1732.21
101458,-90,-92,2178.02,1089.01
101458,-120,-123,1058.26,1058.26
101458,-150,-154,1943.16,1943.16
101458,-180,-179,1415.05,1415.05
101458,-210,-213,2295.42,2295.42
101458,-240,-242,1448.3,1448.3
101458,-270,-272,1769.57,1769.57
101458,-300,-304,2781.95,2781.95
101458,-330,-330,917.3,917.3
101458,-360,-365,663.93,663.93
101458,-390,-392,2048.0,2048.0
101458,-420,-424,929.67,929.67
101458,-450,-453,1974.38,1974.38
101458,-480,-482,670.87,670.87
101459,-30,-35,1865.95,1865.95
101459,-60,-46,652.73,652.73
101459,-90,-86,1163.58,1163.58
101459,-120,-109,1041.64,1041.64
101459,-150,-155,1660.1,830.05
101459,-180,-184,2104.85,2104.85
101459,-210,-206,2050.13,2050.13
101459,-240,-239,608.99,608.99
101459,-270,-266,1618.4,1618.4
101459,-300,-296,2191.59,2191.59
101459,-330,-320,1410.72,1410.72
101459,-360,-362,624.36,312.18
101459,-390,-376,1089.03,1089.03
101459,-420,-408,1346.37,1346.37
101459,-450,-444,2776.32,2776.32
101459,-480,-485,1620.44,1620.44
101460,-30,-31,1261.54,1261.54
101460,-60,-62,1859.83,1859.83
101460,-90,-90,927.53,927.53
101460,-120,-122,1383.76,1383.76
101460,-150,-152,958.74,958.74
101460,-180,-182,2215.1,1107.55
101460,-210,-211,1550.35,1550.35
101460,-240,-239,720.0,720.0
101460,-270,-271,2429.8,2429.8
101460,-300,-299,766.82,766.82
101460,-330,-329,1165.43,1165.43
101460,-360,-363,2571.68,2571.68
101461,-30,-32,530.52,530.52
101461,-60,-62,2693.79,2693.79
101461,-90,-94,2198.83,2198.83
101461,-120,-123,2806.02,2806.02
101461,-150,-155,2414.12,2414.12
101462,-30,-17,1079.67,1079.67
101462,-60,-47,2695.0,2695.0
101462,-90,-80,1720.36,1720.36
101462,-120,-123,2612.36,2612.36
101462,-150,-147,869.5,869.5
101462,-180,-178,1496.48,748.24
101462,-210,-209,1157.99,1157.99
